company_name,yellowpages_url,phone,website,address,source,extracted_email,target_city,search_term,art_affinity_score,score_details,art_category
Illusions Complete Home Solutions,https://www.yellowpages.com/windsor-co/mip/illusions-complete-home-solutions-577658318,(970) 391-2422,https://illusionscompletehomesolutions.com,"1748 Clear Creek Ct, Windsor, CO 80550",YellowPages,"illusionscompletehomesolutions@gmail.com, micah@micahrich.com","Greeley, CO",Interior Designers,0.0,M:0/T:0,Neutral
Interior Design Concept,https://www.yellowpages.com/johnstown-co/mip/interior-design-concept-571154096,(970) 223-4759,https://www.idc-co.com,"4691 Concorde Ave, Johnstown, CO 80534",YellowPages,"lori@idc-co.com, YourPayPalEmail@domain.com","Greeley, CO",Interior Designers,0.0,M:0/T:0,Neutral
LD Design Co,https://www.yellowpages.com/mckinney-tx/mip/ld-design-co-578976280,(469) 421-7587,https://lddesignco.com,"208 S Johnson St, Mckinney, TX 75069",YellowPages,"danielle@lddesignco.com, lynley@lddesignco.com, kendall@lddesignco.com, info@lddesignco.com, chrissy@lddesignco.com, anna@lddesignco.com, jordan@lddesignco.com, sarah@lddesignco.com","Allen, TX",Interior Designers,0.0,M:0/T:0,Neutral
The Home Factory,https://www.yellowpages.com/carlsbad-ca/mip/the-home-factory-544638456,(442) 244-0549,http://thehomefactory.localsearch.com,"6965 El Camino Real Suite 105-113, Carlsbad, CA 92009",YellowPages,contact@thehomefactoryusa.com,"Carlsbad, CA",Interior Designers,0.0,M:0/T:0,Neutral
Wright Design,https://www.yellowpages.com/carlsbad-ca/mip/wright-design-30635387,(760) 720-7631,https://www.carlsbad-village.com,"2911 State St, Carlsbad, CA 92008",YellowPages,farmersmarket@carlsbad-village.com,"Carlsbad, CA",Interior Designers,0.0,M:0/T:0,Neutral
Haven Interiors,https://www.yellowpages.com/carlsbad-ca/mip/haven-interiors-566402833,(760) 717-2142,https://www.haven-interiors.design/contact,"3460 Rich Field Dr, Carlsbad, CA 92010",YellowPages,"bonnie@haven-interiors.design, info@mysite.com","Carlsbad, CA",Interior Designers,0.0,M:0/T:0,Neutral
Design Design Inc,https://www.yellowpages.com/carlsbad-ca/mip/design-design-inc-488514681,(760) 438-0243,https://scdesignco.com,"1817 Aston Ave, Carlsbad, CA 92008",YellowPages,"info@scdesignco.com, europe@scdesignco.com, hello@email.com, asia@scdesignco.com","Carlsbad, CA",Interior Designers,0.0,M:0/T:0,Neutral
Perfectly At Home,https://www.yellowpages.com/carlsbad-ca/mip/perfectly-at-home-464733325,(760) 603-9790,http://www.perfectlyathome.net,"2647 Gateway Rd Ste 101, Carlsbad, CA 92009",YellowPages,service@shopperfectlyathome.com,"Carlsbad, CA",Interior Designers,0.0,M:0/T:0,Neutral
Brilliant Staging & Design,https://www.yellowpages.com/everett-wa/mip/brilliant-staging-design-550805080,(425) 595-6136,http://www.brilliantstaging.com,"2626 119th St SW Ste A3, Everett, WA 98204",YellowPages,"hello@brilliantstaging.com, example@mysite.com","Everett, WA",Interior Designers,0.0,M:0/T:0,Neutral
Dykeman,https://www.yellowpages.com/everett-wa/mip/dykeman-10613283,(425) 259-3161,http://www.dykeman.net,"1716 W Marine View Dr, Everett, WA 98201",YellowPages,"office@dykeman.net, employment@dykeman.net","Everett, WA",Interior Designers,0.0,M:0/T:0,Neutral
Summit Interiors,https://www.yellowpages.com/lynnwood-wa/mip/summit-interiors-456627637,(425) 741-6700,http://www.summitinteriorsinc.com,"16531 13th Ave W, Lynnwood, WA 98037",YellowPages,glane@summitinteriorsinc.com,"Everett, WA",Interior Designers,0.0,M:0/T:0,Neutral
Pennsylvania Coatings Inc,https://www.yellowpages.com/temecula-ca/mip/pennsylvania-coatings-inc-480604638?lid=1000238766455,(951) 808-8800,http://www.pacoatings.com,"27640 Commerce Center Dr, Temecula, CA 92590",YellowPages,"hello@pacompanies.com, info@pacompanies.com","Murrieta, CA",Interior Designers,0.0,M:0/T:0,Neutral
1st Stage Property Transformations,https://www.yellowpages.com/murrieta-ca/mip/1st-stage-property-transformations-21357950,(951) 704-0597,http://www.1ststage.net,"42974 Joshua Tree Ct, Murrieta, CA 92562",YellowPages,"Janice@1stStage.net, example@mysite.com, janice@1ststage.net, 8c4075d5481d476e945486754f783364@sentry.io, Morgan@1stStage.net, morgan@1ststage.net","Murrieta, CA",Interior Designers,0.0,M:0/T:0,Neutral
Can AM Interiors Inc,https://www.yellowpages.com/murrieta-ca/mip/can-am-interiors-inc-489073667,(949) 697-4309,http://samaritangulfcoast.com,"42368 Dusty Trl, Murrieta, CA 92562",YellowPages,LindaC@samaritangulfcoast.com,"Murrieta, CA",Interior Designers,0.0,M:0/T:0,Neutral
Luveru,https://www.yellowpages.com/rio-rancho-nm/mip/luveru-505495881,(505) 980-7136,http://luveru.com,"PO Box 45946, Rio Rancho, NM 87174",YellowPages,luverunm@gmail.com,"Rio Rancho, NM",Interior Designers,0.0,M:0/T:0,Neutral
Highland Rent All,https://www.yellowpages.com/albuquerque-nm/mip/highland-rent-all-13039738,(505) 293-4100,http://highlandrentall.localsearch.com,"8702 Menaul Blvd NE, Albuquerque, NM 87112",YellowPages,highlandrentall@gmail.com,"Rio Rancho, NM",Interior Designers,0.0,M:0/T:0,Neutral
Form Cove Manufacturing Co Inc,https://www.yellowpages.com/rio-rancho-nm/mip/form-cove-manufacturing-co-inc-6421366,(505) 892-0700,http://form-cove.com,"500 Frontage Rd NE, Rio Rancho, NM 87124",YellowPages,"service@aldermill.com, careers@aldermill.com, service@formcove.com","Rio Rancho, NM",Interior Decorators,0.0,M:0/T:0,Neutral
Landscape Solutions,https://www.yellowpages.com/rio-rancho-nm/mip/landscape-solutions-473300526,(505) 892-2338,https://www.landscapesolutionsnm.com/contact-us,"1724 34th St SE, Rio Rancho, NM 87124",YellowPages,"judy@landscapesolutionsnm.com, rick@landscapesolutionsnm.com, noreply@mopro.com, proteam@mopro.com","Rio Rancho, NM",Interior Decorators,0.0,M:0/T:0,Neutral
M E P Associate Design Group Inc,https://www.yellowpages.com/tyler-tx/mip/m-e-p-associate-design-group-inc-536720356,(903) 597-3444,https://mepgroup.net,"1717 W Houston St, Tyler, TX 75702",YellowPages,mep@mepgroup.net,"Tyler, TX",Interior Designers,0.0,M:0/T:0,Neutral
Beverly Gilley Interior Design,https://www.yellowpages.com/tyler-tx/mip/beverly-gilley-interior-design-29784482,(903) 581-7684,http://www.turqdoor.com,"1708 Everglades Dr, Tyler, TX 75703",YellowPages,beverly@turqdoor.com,"Tyler, TX",Interior Designers,0.0,M:0/T:0,Neutral
ADC- A Designer Concepts,https://www.yellowpages.com/davie-fl/mip/adc-a-designer-concepts-548518476,(954) 404-6553,https://adesignerconcepts.com,"6115 Stirling Stirling Rd, suite 215, Davie, FL 33314",YellowPages,info@adesignerconcepts.com,"Davie, FL",Interior Designers,0.0,M:0/T:0,Neutral
Weiss Design Group Inc,https://www.yellowpages.com/davie-fl/mip/weiss-design-group-inc-551567175,(954) 383-3740,https://weissdesigngroup.net/contact-us,"12535 Orange Dr, Davie, FL 33330",YellowPages,weissdesigngroup@gmail.com,"Davie, FL",Interior Designers,0.0,M:0/T:0,Neutral
Blue Iguane Inc,https://www.yellowpages.com/davie-fl/mip/blue-iguane-inc-499141510,(954) 638-5742,http://www.blueiguanedesign.com,"7100 Nova Dr, Davie, FL 33317",YellowPages,"sample@gmail.com, Fabienne@blueiguanedesign.com","Davie, FL",Interior Designers,0.0,M:0/T:0,Neutral
Stratum Logic,https://www.yellowpages.com/davie-fl/mip/stratum-logic-510655930,(954) 554-6510,http://stratum-logic.com/contact.html,"2130 SW 94th Ter, Davie, FL 33324",YellowPages,"info@stratum-logic.com, engineering@stratum-logic.com","Davie, FL",Interior Designers,0.0,M:0/T:0,Neutral
Rite at Home,https://www.yellowpages.com/atlanta-ga/mip/rite-at-home-470424063,(404) 691-0550,https://riteathomeatlanta.com,"3460 Cascade Rd SW, Atlanta, GA 30311",YellowPages,info@riteathomeatlanta.com,"South Fulton, GA",Interior Designers,0.0,M:0/T:0,Neutral
Spanglers Home Fashions,https://www.yellowpages.com/pueblo-co/mip/spanglers-home-fashions-14346201,(719) 542-5370,https://www.spanglershomefashions.com/contact-us,"322 W 4th St, Pueblo, CO 81003",YellowPages,sales@spanglershomefashions.com,"Pueblo, CO",Interior Decorators,0.0,M:0/T:0,Neutral
The Design Source,https://www.yellowpages.com/sugar-land-tx/mip/the-design-source-9781433,(281) 242-3336,http://dessource.com,"19875 Southwest Freeway, Suite 140, Sugar Land, TX 77479",YellowPages,"TheDesignSource1@dessource.com, user@domain.com, info@dessource.com","Sugar Land, TX",Interior Designers,0.0,M:0/T:0,Neutral
"Nmg Medical Planners, Inc.",https://www.yellowpages.com/sugar-land-tx/mip/nmg-medical-planners-inc-547965472,(281) 240-1007,http://nmg.us.com,"12808 W Airport Blvd Ste 235, Sugar Land, TX 77478",YellowPages,inquiry@nmg.us.com,"Sugar Land, TX",Interior Designers,0.0,M:0/T:0,Neutral
Stage Tech,https://www.yellowpages.com/santa-fe-springs-ca/mip/stage-tech-23160844,(562) 407-1133,https://www.stage-tech.com,"14523 Marquardt Ave, Santa Fe Springs, CA 90670",YellowPages,"charley@stage-tech.com, 8c4075d5481d476e945486754f783364@sentry.io, info@stage-tech.com","Downey, CA",Interior Designers,0.0,M:0/T:0,Neutral
Ethan Allen Interiors Inc,https://www.yellowpages.com/norwalk-ca/mip/ethan-allen-interiors-inc-458438593,(562) 868-7873,http://ethanalleninteriorsinc.localsearch.com,"12820 Studebaker Rd, Norwalk, CA 90650",YellowPages,vorloss@ethanalleninc.com,"Downey, CA",Interior Decorators,0.0,M:0/T:0,Neutral
Miller Metge Design Group,https://www.yellowpages.com/spokane-valley-wa/mip/miller-metge-design-group-579897269,(509) 873-7272,http://millermetge.com/contact.cfm,"1622 N Willow Rd, Spokane Valley, WA 99206",YellowPages,info@millermetge.com,"Spokane Valley, WA",Interior Designers,0.0,M:0/T:0,Neutral
Illusions of Grandeur,https://www.yellowpages.com/green-bay-wi/mip/illusions-of-grandeur-12581845,(920) 338-8281,http://www.delsartelectric.com,"709 Parkview Rd, Green Bay, WI 54304",YellowPages,delsartlighting@gmail.com,"Green Bay, WI",Interior Designers,0.0,M:0/T:0,Neutral
Mikie Steeno Interior,https://www.yellowpages.com/green-bay-wi/mip/mikie-steeno-interior-25894409,(920) 494-7077,https://steenmacek.com,"1307 Sunny Creek Dr, Green Bay, WI 54313",YellowPages,info@greenbayfoodtrucks.com,"Green Bay, WI",Interior Designers,0.0,M:0/T:0,Neutral
SLN Design,https://www.yellowpages.com/kent-wa/mip/sln-design-26576232,(206) 450-4294,http://www.slnstageanddesign.com/privacy-policy,"419 Hazel Ave N, Kent, WA 98030",YellowPages,"hello@slnstageanddesign.com, Hello@SLNStageAndDesign.com, Hello@SLNStageandDesign.com","Renton, WA",Interior Designers,0.0,Connection Failed,Neutral
Staging Puget Sound,https://www.yellowpages.com/auburn-wa/mip/staging-puget-sound-465978312,(253) 315-2454,http://www.stagingpugetsound.com,"Auburn, WA 98001",YellowPages,"Jenninfer@stagingpugetsound.com, Jennifer@stagingpugetsound.com","Renton, WA",Interior Designers,0.0,M:0/T:0,Neutral
Laurazb Design,https://www.yellowpages.com/federal-way-wa/mip/laurazb-design-522866517,(206) 579-5750,http://www.laurazbdesign.com,"Federal Way, WA 98023",YellowPages,"admin@laurazbdesign.com, laura@laurazbdesign.com","Renton, WA",Interior Designers,0.0,M:0/T:0,Neutral
Tillman Long Interiors,https://www.yellowpages.com/atlanta-ga/mip/tillman-long-interiors-465772617,(404) 467-0340,http://tillmanlonginteriors.com,"3179 Maple Dr NE Ste 2, Atlanta, GA 30305",YellowPages,"judy.tillmanlongints@gmail.com, user@domain.com","Sandy Springs, GA",Interior Designers,0.0,M:0/T:0,Neutral
Nadia Geller Designs,https://www.yellowpages.com/burbank-ca/mip/nadia-geller-designs-540809152,(818) 840-7095,http://nadiageller.com,"3410 W Burbank Blvd, Burbank, CA 91505",YellowPages,"Info@nadiageller.com, info@nadiageller.com, hello@nadiageller.com","Burbank, CA",Interior Designers,0.0,M:0/T:0,Neutral
Mj Designs,https://www.yellowpages.com/burbank-ca/mip/mj-designs-11543807,(818) 556-3300,http://mjdesigns.net,"3721 W Burbank Blvd, Burbank, CA 91505",YellowPages,"info@mjdesigns.net, webmaster@119-mjdesigns.ibuildwebs.com","Burbank, CA",Interior Designers,0.0,M:0/T:0,Neutral
5 Star Interior Design Services,https://www.yellowpages.com/burbank-ca/mip/5-star-interior-design-services-31020756,(818) 845-4518,http://5starinterior.com,"2823 N Lima St, Burbank, CA 91504",YellowPages,"info@5starinterior.com, user@domain.com","Burbank, CA",Interior Designers,0.0,M:0/T:0,Neutral
The Design Studio,https://www.yellowpages.com/burbank-ca/mip/the-design-studio-7369717,(818) 567-6444,http://thedesignstudio.biz,"4425 W Riverside Dr, Burbank, CA 91505",YellowPages,Judy@thedesignstudio.biz,"Burbank, CA",Interior Designers,0.0,M:0/T:0,Neutral
Creative Works Design,https://www.yellowpages.com/burbank-ca/mip/creative-works-design-9102975,(818) 556-6264,http://www.creativeworksdesigns.com,"721 S Victory Blvd, Burbank, CA 91502",YellowPages,creative-works@att.net,"Burbank, CA",Interior Designers,0.0,M:0/T:0,Neutral
Design Inn V Hospitality,https://www.yellowpages.com/chesapeake-va/mip/design-inn-v-hospitality-504527184,(757) 819-7467,http://www.designinnvinc.com,"1045 Shillelagh Rd, Chesapeake, VA 23323",YellowPages,support@designinnvinc.com,"Suffolk, VA",Interior Designers,0.0,M:0/T:0,Neutral
Artistic Closets Inc,https://www.yellowpages.com/nationwide/mip/artistic-closets-inc-18231679?lid=1000238759322,(561) 745-0044,http://artisticclosets.com,Serving theBoca Raton Area,YellowPages,"organize@artisticclosets.com, info@indiantypefoundry.com","Boca Raton, FL",Interior Decorators,0.0,M:0/T:0,Neutral
Michael Wirtz Designer Inc,https://www.yellowpages.com/boca-raton-fl/mip/michael-wirtz-designer-inc-4479718,(561) 391-3974,http://www.michaelwirtzdesigner.com/contact.html,"345 W Palmetto Park Rd, Boca Raton, FL 33432",YellowPages,info@michaelwirtzdesigner.com,"Boca Raton, FL",Interior Decorators,0.0,M:0/T:0,Neutral
Feldman Design Studio Inc,https://www.yellowpages.com/boca-raton-fl/mip/feldman-design-studio-inc-22643815,(561) 447-7301,http://www.feldmandesignstudio.com,"345 W Palmetto Park Rd, Boca Raton, FL 33432",YellowPages,"Contact@FeldmanDesignstudio.com, user@domain.com, Contact@FeldmanDesignStudio.com","Boca Raton, FL",Interior Decorators,0.0,M:0/T:0,Neutral
Wells Design Group,https://www.yellowpages.com/boca-raton-fl/mip/wells-design-group-562116211,(561) 998-4851,http://wellsdesigngroup.net,"2060 NW 2nd Ave, Boca Raton, FL 33431",YellowPages,info@wellsdesigngroup.net,"Boca Raton, FL",Interior Decorators,0.0,M:0/T:0,Neutral
Nu Millennium Artistic Design Inc.,https://www.yellowpages.com/boca-raton-fl/mip/nu-millennium-artistic-design-inc-516932690,(754) 264-3787,http://numillenniuminteriors.com,"5700 Coach House Cir Apt F, Boca Raton, FL 33486",YellowPages,"%20scerboj1030@yahoo.com, Scerboj1030@yahoo.com","Boca Raton, FL",Interior Decorators,0.0,M:0/T:0,Neutral
Blue Streak America Inc,https://www.yellowpages.com/boca-raton-fl/mip/blue-streak-america-inc-28902614,(561) 989-3755,http://bsecorp.com/corporate/locations,"1197 S Rogers Cir, Boca Raton, FL 33487",YellowPages,"blstreak@bellsouth.net, info@bsecorp.com","Boca Raton, FL",Interior Decorators,0.0,M:0/T:0,Neutral
Decorating Den Interiors - Team Tatera,https://www.yellowpages.com/apple-valley-ca/mip/decorating-den-interiors-team-tatera-11528592,(760) 247-5393,http://decoratingdeninteriorsteamtatera.localsearch.com,"20601 US Highway 18, Apple Valley, CA 92307",YellowPages,teamtatera@decoratingden.com,"Hesperia, CA",Interior Designers,0.0,M:0/T:0,Neutral
Light My Fires Candle Creations,https://www.yellowpages.com/hesperia-ca/mip/light-my-fires-candle-creations-470448957,(760) 947-4560,http://www.catholicismrocks.com,"Hesperia, CA 92345",YellowPages,"contact@catholicismrocks.com, matt@sunant.com","Hesperia, CA",Interior Designers,0.0,M:0/T:0,Neutral
The Wiseman Group Interior Inc.,https://www.yellowpages.com/san-francisco-ca/mip/the-wiseman-group-interior-inc-4579913,(415) 282-2880,https://www.wisemangroup.com/contact,"301 Pennsylvania Ave, San Francisco, CA 94107",YellowPages,"contact@wisemangroup.com, CONTACT@WISEMANGROUP.COM, user@domain.com","Daly City, CA",Interior Designers,0.0,M:2/T:2,Neutral
MJM Interior Design,https://www.yellowpages.com/san-francisco-ca/mip/mjm-interior-design-31066036,(415) 452-2883,http://mjminteriors.com,"560 Miramar Ave, San Francisco, CA 94112",YellowPages,johnnym@mjminteriors.com,"Daly City, CA",Interior Designers,0.0,M:1/T:1,Neutral
Green Couch Staging,https://www.yellowpages.com/san-francisco-ca/mip/green-couch-staging-571665859,(415) 885-7966,https://greencouch.com/contact,"1900 Oakdale Ave, San Francisco, CA 94124",YellowPages,info@greencouch.com,"Daly City, CA",Interior Designers,0.0,M:0/T:0,Neutral
Millennium Interiors,https://www.yellowpages.com/albany-ny/mip/millennium-interiors-12814300,(518) 281-5367,https://www.shopmhf.com/crestview/mirrors/brand-type.aspx,"Albany, NY 12205",YellowPages,"shopmillenniumhome@gmail.com, eric.mhf@gmail.com","Albany, NY",Interior Designers,0.0,M:0/T:0,Neutral
Virtual Design Staging Consultants,https://www.yellowpages.com/albany-ny/mip/virtual-design-staging-consultants-576047885,(305) 901-2207,https://virtualdsgn.com,"54 State St, Albany, NY 12207",YellowPages,info@virtualdsgn.com,"Albany, NY",Interior Designers,0.0,M:0/T:0,Neutral
Gordon Co Inc,https://www.yellowpages.com/albany-ny/mip/gordon-co-inc-488975189,(716) 706-0320,https://www.gordoncompaniesinc.com/contact-us,"384 Broadway, Albany, NY 12207",YellowPages,"info@gordoncompaniesinc.com, customerservice@christmascentral.com, hello@hub.com, sales@christmascentral.com, media@christmascentral.com, hello@liquid-themes.com","Albany, NY",Interior Designers,0.0,M:0/T:0,Neutral
Blairhouse Interiors Group Inc,https://www.yellowpages.com/albany-ny/mip/blairhouse-interiors-group-inc-5310254,(518) 786-7800,http://blairhouseinteriors.com,"428 Loudon Rd, Albany, NY 12211",YellowPages,info@blairhouseinteriors.com,"Albany, NY",Interior Designers,0.0,M:0/T:0,Neutral
B Designs Interiors,https://www.yellowpages.com/loudonville-ny/mip/b-designs-interiors-571946756,(518) 528-7895,http://bdesignsforyou.com,"25 Cherry Tree Rd, Loudonville, NY 12211",YellowPages,bdesignsforyou@gmail.com,"Albany, NY",Interior Decorators,0.0,M:0/T:0,Neutral
Daily Decor LLC,https://www.yellowpages.com/davenport-ia/mip/daily-decor-llc-500707278,(563) 590-8400,http://www.dailydecor.biz,"5040 N Sturdevant St, Davenport, IA 52806",YellowPages,dailydecor@gmail.com,"Davenport, IA",Interior Designers,0.0,M:0/T:0,Neutral
Homefront,https://www.yellowpages.com/davenport-ia/mip/homefront-24443137,(563) 355-1700,http://www.daviagallup.com/contact,"1711 Pineacre Ave, Davenport, IA 52803",YellowPages,davia@daviagallup.com,"Davenport, IA",Interior Designers,0.0,M:0/T:0,Neutral
